objid,RA,DEC,z,mk,mw4
1.2376651032955456e+18,240.303681224095,22.5048642738114,0.0507317,13.266,8.689
1.2376651032955456e+18,240.283153550307,22.5291515628258,0.05021436,12.639,8.544
1.2376583000708877e+18,158.462920968106,7.21235401825389,0.06714382,12.841,8.884
1.2376583000709532e+18,158.513085595223,7.22028745705336,0.0670966,12.042,8.746
1.2376619502455357e+18,163.814966707683,11.9032701131545,0.04665791,12.778,8.551
1.2376618128027812e+18,164.009894419843,11.8721600406804,0.04781123,12.571,8.262
1.2376610692586537e+18,174.194294460068,14.4008230502987,0.08084827,13.253,8.307
1.2376610692586537e+18,174.19726016574,14.4001429745737,0.08234256,12.864,9.096
1.2376682992869048e+18,207.002686512177,19.6625264324023,0.05106322,12.855,8.787
1.2376682992868393e+18,206.972746529271,19.7079806640274,0.05233705,12.799,5.525
1.237662193461363e+18,210.442860279521,38.5764961702615,0.06260455,12.472,8.964
1.2376621934613627e+18,210.411447821193,38.5651912779285,0.06250707,12.244,9.213
1.2376621988169649e+18,219.693393394516,10.1010471181608,0.05375328,13.46,7.995
1.2376619497325857e+18,219.698327251,10.1214613901654,0.05533304,11.342,8.882
1.237659161734218e+18,231.961475305359,45.9973081258747,0.03691483,12.573,7.432
1.2376591617342177e+18,231.932983533572,46.0003984058026,0.03732605,12.029,9.144
1.2376626202594511e+18,235.232612745384,32.6516821842158,0.05453879,13.351,9.3
1.2376626202595164e+18,235.249977566491,32.6667460472817,0.05433765,11.454,9.007
1.2376614337739492e+18,193.208800133264,46.7575719914635,0.06187967,12.419,8.153
1.2376614337739492e+18,193.217173099375,46.758181152279,0.06061586,12.202,9.319
1.2376622648569367e+18,222.62246297789,8.99380456080325,0.04013902,13.288,6.947
1.2376622648568056e+18,222.360886298949,8.97109920426244,0.04024502,11.744,8.991
1.2376614643823414e+18,249.14143393537,25.2404269053979,0.05756257,12.507,9.006
1.237661464382341e+18,249.155540513969,25.2135223986757,0.05722952,12.117,9.337
1.2376529485301678e+18,10.4221174966884,-9.31587249600118,0.04754679,12.944,8.959
1.2376526307136637e+18,10.3830303668278,-9.33398372676821,0.04593917,12.711,8.084
1.2376651274610934e+18,160.335373232852,31.6775326524529,0.03552026,12.59,6.872
1.2376651274610936e+18,160.366472867493,31.7030906713475,0.0349298,12.161,7.925
1.237664819823772e+18,181.259284989241,38.2454172538502,0.02379798,12.699,7.979
1.2376648198237716e+18,181.31134766488,38.2356050908925,0.02355302,11.053,8.275
1.2376619583003036e+18,219.928200270207,46.6166446109303,0.03730474,13.16,8.537
1.2376619583003036e+18,219.893244945289,46.6312504275396,0.03751703,12.462,4.977
1.2376655349332708e+18,244.567276741627,16.8199594693096,0.08975742,13.472,8.903
1.2376655349332708e+18,244.576323527786,16.8149120017206,0.09017646,12.695,9.114
1.2376626411981376e+18,248.762775542746,23.6118383351957,0.03722209,12.422,9.233
1.2376626411981376e+18,248.692157937616,23.6638453160716,0.03727926,12.362,9.027
1.2376674290344266e+18,175.973569342199,26.1831238699578,0.03139,12.824,9.029
1.2376674290344266e+18,175.969480927375,26.2030606202888,0.03109995,12.63,5.911
1.2376619668979712e+18,199.397257575856,41.2830359837384,0.06786249,13.421,8.732
1.2376619668979712e+18,199.413333612674,41.2626725022816,0.06610873,11.796,8.62
1.2376613822412227e+18,161.353283252713,39.1749518763827,0.02647805,11.633,8.147
1.2376613822412227e+18,161.354006200063,39.1638707440761,0.02536404,11.414,8.534
1.2376619717285645e+18,199.151631068599,7.30937633826025,0.05070307,12.736,7.462
1.23766197172863e+18,199.2182922951,7.29004060216966,0.04921734,12.685,7.323
1.237661975479583e+18,199.170789746391,7.10375424002046,0.04769999,13.38,9.284
1.2376619754795174e+18,198.985115614307,7.09628297311268,0.04794576,12.369,9.302
1.237655463235748e+18,203.231632376484,60.106434972007,0.07207816,13.003,9.544
1.237655463235748e+18,203.264347626332,60.1176908586198,0.07200662,12.335,9.089
1.2376536657943596e+18,146.938942208844,2.62695907666666,0.006263335,12.95,7.856
1.2376536652597821e+18,152.043037334059,2.46342077390726,0.006855804,11.938,8.957
1.237667550348116e+18,172.305204129476,24.3269171097962,0.07045937,12.851,7.079
1.237667550348116e+18,172.288487088056,24.3392800219322,0.06945767,12.562,9.074
1.237659348026655e+18,200.228432423371,8.06211814524531,0.03920043,13.459,9.07
1.237659348026655e+18,200.198904508153,8.04849957343297,0.0403777,13.229,9.101
1.237662641733239e+18,245.545251287563,26.6160064907705,0.06378822,12.504,7.416
1.2376626417331735e+18,245.47814274031,26.600502061572,0.06420948,12.392,7.588
1.237671262267507e+18,122.203601453724,8.91058488533852,0.05300611,13.44,8.677
1.237671262267507e+18,122.097242812556,8.94832840392244,0.05185198,13.431,9.063
1.2376641068513367e+18,147.529998627184,12.7461206371446,0.02961947,12.848,7.19
1.2376641068513362e+18,147.461074179291,12.6952037486537,0.02984636,10.419,5.444
1.2376583006069722e+18,156.527282615454,7.47412445303447,0.03192661,13.147,8.25
1.2376583006070377e+18,156.764549868036,7.54219837805615,0.03244299,13.062,8.131
1.237665533333275e+18,239.52402804025,18.0791427157024,0.04295633,12.66,8.683
1.237665533333275e+18,239.609979122088,18.0396185841078,0.04195382,11.665,7.356
1.2376575849497231e+18,39.0454705695528,-0.976061565336224,0.04913609,12.127,8.3
1.2376575849495268e+18,38.6572540495392,-0.979806539063763,0.0492484,11.856,8.157
1.2376487201507904e+18,165.909848699053,-0.869018056494666,0.02864285,13.326,5.88
1.2376487201514455e+18,167.311732929282,-0.927930728123985,0.02880348,12.696,9.067
1.2376677812189268e+18,172.243771018402,20.7496315470767,0.02084487,12.421,6.816
1.2376677812189268e+18,172.249407971667,20.739129844102,0.02108052,10.961,8.594
1.2376518210981727e+18,214.584331663882,3.24621162048765,0.078232,13.386,8.36
1.2376518210981724e+18,214.536673409651,3.25208344157807,0.07812991,12.588,9.153
1.237648721745609e+18,129.711540678207,0.34823282588737,0.07857975,13.289,8.44
1.237648721745609e+18,129.699612403227,0.326024226009958,0.07848789,13.148,5.91
1.2376641047073262e+18,155.778099347536,12.2174947905768,0.04453937,12.995,6.887
1.2376641047073262e+18,155.789946121579,12.239522510067,0.04477591,11.69,8.282
1.2376746552905567e+18,217.669743772095,-3.04145305079598,0.08080618,13.415,8.164
1.2376554975969938e+18,217.990671311517,-3.04358959742666,0.08129435,13.292,9.336
1.237667430084248e+18,119.593884253559,12.2024568763223,0.04995716,13.304,5.593
1.2376674300843133e+18,119.652174833832,12.1635041112083,0.04959499,11.977,7.586
1.2376738081171707e+18,119.211058255372,17.9806398911815,0.04543306,12.5,8.681
1.2376738081171702e+18,119.179894307778,17.9992332439668,0.04536916,12.249,7.368
1.2376575940777085e+18,127.343235513148,39.187645423925,0.09272172,12.543,7.503
1.2376575940777085e+18,127.351890264163,39.1819362757249,0.09232346,11.919,8.65
1.2376686230091205e+18,177.07132058002,16.480453867552,0.06718916,13.083,9.182
1.2376685843626066e+18,177.1517305538,16.5059497851255,0.06865652,13.055,8.808
1.2376686230110863e+18,181.66077110806,16.4635712189202,0.06240407,13.362,8.347
1.2376686230110863e+18,181.66883544954,16.4765924184272,0.0623076,12.454,8.489
1.237661966896595e+18,195.197502935054,41.8007631436242,0.08459025,13.259,9.266
1.237661966896595e+18,195.190814137568,41.7932854079097,0.08389828,12.848,8.796
1.2376673232635167e+18,201.715658505924,26.5909370440176,0.02360249,13.427,7.925
1.2376673232635167e+18,201.713658825119,26.5912516498655,0.02347278,12.386,3.937
1.237665532784214e+18,210.665957198761,25.7971390862673,0.05776491,12.232,7.076
1.2376655499615928e+18,210.612741686848,25.7692587315567,0.05913769,11.461,9.001
1.237662263242916e+18,214.660657273459,8.35642611982896,0.05788935,13.144,9.434
1.2376622632428503e+18,214.500860170686,8.34834423564421,0.05826125,13.082,7.239
1.2376682949815176e+18,164.056388666485,19.6642444092244,0.06723038,13.434,8.115
1.2376682949815176e+18,164.059986813915,19.6449287682167,0.06695725,13.329,8.196
1.2376746515371786e+18,175.112433538676,0.864962945825749,0.07479661,13.205,8.368
1.2376746515371786e+18,175.131881768049,0.853149946326634,0.07479393,12.916,8.311
1.23766725293985e+18,179.191269042563,28.8612121773816,0.07096886,13.075,7.423
1.23766725293985e+18,179.172719048824,28.8357279118236,0.07064328,13.058,7.545
1.2376717642500672e+18,191.260244155315,0.89505351770922,0.08067875,13.499,8.594
1.237648705653375e+18,189.289979334436,0.901500795263721,0.08040059,13.318,7.653
1.2376655311765504e+18,217.584031939302,23.0617752819996,0.01688625,11.914,5.843
1.2376655483539292e+18,217.545691787281,23.0263068642392,0.01733212,11.215,5.711
1.2376557429441825e+18,222.849317434009,5.28022603913242,0.08374313,13.438,9.461
1.237655742944117e+18,222.707765225585,5.28320407131924,0.08396503,13.43,8.948
1.2376682987571118e+18,223.675394539013,16.5036797742505,0.04434878,13.224,9.029
1.2376682987570465e+18,223.529866991617,16.5297761484288,0.04545129,12.002,8.904
1.2376654420682345e+18,233.398783551479,21.1514320385769,0.02402052,12.501,6.024
1.2376654420682998e+18,233.453812130763,21.1362126003169,0.02343536,10.837,7.741
1.2376499205790106e+18,21.305237695811,14.8724784689199,0.02124841,11.999,7.466
1.2376499544042373e+18,21.3422247266424,14.8387203954184,0.02186389,10.8,7.982
1.237658803104121e+18,155.656169644598,52.363185134757,0.04629243,13.159,9.021
1.237658803104121e+18,155.67068822201,52.3579929641764,0.04609898,12.823,6.714
1.237660635999961e+18,170.808274054748,46.9977798541548,0.02477564,12.011,7.583
1.237661358077051e+18,170.755497428834,47.0524173833149,0.0252405,11.727,6.73
1.2376548817993728e+18,188.834311455006,6.11509158619255,0.00791948,10.717,9.026
1.2376551266221425e+18,189.801803154466,6.01229361028096,0.008111388,10.372,5.864
1.2376626970420188e+18,248.372256738022,18.615291791503,0.07991093,13.375,8.568
1.2376626970420186e+18,248.345447502483,18.6463404590766,0.08046232,12.499,8.6
1.2376660895152865e+18,18.5103319741301,15.8173680234321,0.03780646,13.092,6.258
1.2376660895152212e+18,18.3519886030675,15.7827723996161,0.03852308,12.506,6.918
1.2376684963203648e+18,179.777983574894,18.0150019301835,0.07744529,13.437,7.058
1.2376684963203648e+18,179.796238478781,17.9922106092491,0.07695328,12.644,6.835
1.2376593303148298e+18,245.976632066797,40.1432490206958,0.03261,12.569,7.614
1.2376593303148298e+18,245.963654220249,40.1308977195991,0.03246991,11.446,9.534
1.2376602413858163e+18,46.3848514241409,0.624604810722309,0.07574007,13.495,7.753
1.2376663016275315e+18,46.2605799768862,0.628916726349455,0.07427765,12.823,8.472
1.2376621998956872e+18,231.175997563654,9.30280541633309,0.03412642,13.23,8.344
1.237662199895556e+18,230.896855334417,9.34615291866044,0.03570269,10.836,8.929
1.2376709557142817e+18,23.932521731275,-9.98859626436715,0.01973365,13.197,8.111
1.2376709557142815e+18,23.9628494826528,-10.0029789908659,0.01954562,10.608,7.159
1.2376576284312865e+18,118.396177980333,26.4249210962916,0.09235406,13.478,8.987
1.2376576284312868e+18,118.424314336901,26.4182580753084,0.09232373,13.193,8.734
1.237660584443249e+18,149.871952574182,8.5499078652335,0.04848941,13.439,9.064
1.2376605844433142e+18,149.95260215319,8.52276337501596,0.04914855,11.991,8.317
1.2376672110602486e+18,169.141045050855,28.7684602818831,0.02344627,13.261,6.436
1.2376672110602486e+18,169.134715742375,28.7764875893744,0.02354907,13.095,6.796
1.2376686230140357e+18,188.789446996641,16.5716229840708,0.07206044,13.494,9.028
1.2376686230141012e+18,188.851219387731,16.5864986020096,0.0711543,12.826,8.438
1.2376564951151414e+18,3.44640414367916,14.7739028708124,0.08298024,13.338,8.484
1.2376536518364365e+18,3.43679638994445,14.7919233819268,0.0846006,12.205,9.094
1.237661056355534e+18,50.4257847531576,42.0984227637665,0.01846567,12.578,9.098
1.2376610563554675e+18,50.2509863621935,42.1422681125483,0.01856065,11.651,8.745
1.2376610606482074e+18,50.8608254934521,42.0641195481593,0.01207428,12.769,9.174
1.237661056892535e+18,51.0281289449059,42.2238595977703,0.0116185,12.449,9.038
1.2376606703530803e+18,150.993373076674,10.4868842599872,0.05381466,12.985,7.997
1.2376606703530148e+18,150.986681480883,10.5078058345861,0.05377186,12.194,8.177
1.2376622643122012e+18,204.35220750216,9.92966131072425,0.07214826,13.427,9.234
1.2376622643120704e+18,204.173097079598,9.9235744996782,0.0708897,12.474,8.36
1.2376655494298995e+18,223.039422506138,22.4601950175549,0.09122624,13.272,8.217
1.2376655494298995e+18,222.978900045636,22.4628301399615,0.09148536,12.732,8.028
1.2376655327922752e+18,230.085773683349,20.9876461413133,0.0384047,13.474,9.225
1.2376655327922752e+18,230.041376753055,20.9666331661281,0.03691046,12.389,8.994
1.2376677307301893e+18,120.10587625039,9.77752369361564,0.06645945,13.068,8.766
1.2376677307301893e+18,120.165058867692,9.79810083033753,0.06597719,11.867,8.75
1.2376583022052641e+18,161.137373966239,56.6782629928846,0.06715363,13.294,6.132
1.2376583022053294e+18,161.148681433142,56.7029085799451,0.0669423,13.019,9.082
1.2376621950616863e+18,179.64187078638,42.7340391928905,0.002715251,10.451,6.484
1.2376621950616863e+18,179.717513072601,42.7224739656032,0.00234739,8.16,1.785
1.2376619679652252e+18,179.568690337599,42.9182700785255,0.05047751,13.265,5.881
1.2376619679652252e+18,179.555944343138,42.951849444496,0.05043366,12.609,6.931
1.2376570674026908e+18,15.9937364766284,-1.75607866977547,0.07814345,13.314,9.154
1.2376570674026908e+18,15.9950333248878,-1.75960955737092,0.07754703,13.177,8.839
1.2376576300439964e+18,121.236587242371,30.764590027071,0.07551071,12.804,9.18
1.2376576300439964e+18,121.184514496711,30.763370820416,0.07439005,12.512,8.856
1.2376641052443282e+18,155.991256908771,12.6862724578561,0.04547056,13.402,8.323
1.2376641052443282e+18,156.016073830141,12.7411849269543,0.04459369,12.145,8.831
1.2376679154168627e+18,176.515225526498,19.786936847322,0.02391642,13.261,8.283
1.2376679154169283e+18,176.62452971124,19.774400123081,0.02254937,12.704,9.112
1.2376614337774226e+18,204.318105670976,45.2503955402855,0.06141058,12.822,8.646
1.2376614337774226e+18,204.325237417852,45.2486803877002,0.06272714,12.28,8.983
1.237662685219455e+18,215.926595470573,34.0090187846954,0.01285232,11.484,5.2
1.2376648541811507e+18,215.942994435213,34.0170038400908,0.01181439,11.043,6.568
1.2376621982802906e+18,220.094701061996,9.47613166708415,0.02826232,12.887,6.682
1.2376621982804214e+18,220.370925876804,9.43092354809307,0.02808457,10.886,8.082
1.237658204522283e+18,220.33948829258,44.1236439974119,0.03585199,13.107,7.343
1.237658204522283e+18,220.330897464181,44.1267576822941,0.03554991,12.7,9.542
1.237664336632742e+18,150.917619893005,31.1617736298712,0.02089423,12.147,9.184
1.237664336632742e+18,151.021883985728,31.1854629989553,0.02065566,9.806,7.909
1.2376650259740099e+18,171.612088259059,35.0649285596122,0.03442608,13.383,9.285
1.2376650259740756e+18,171.692193401833,35.0837291002516,0.03544743,12.664,7.608
1.2376802430662738e+18,12.0269466992725,-6.83611278951287,0.05690277,13.146,8.234
1.2376802430662738e+18,12.0280325375035,-6.82504488573328,0.05653694,13.006,8.221
1.2376648783380483e+18,139.591971626425,27.709919789566,0.02713226,13.125,9.057
1.2376648783379825e+18,139.48099131148,27.7354985329931,0.02566045,10.947,9.01
1.2376671122608622e+18,144.905394038269,25.7355745348065,0.04374311,13.433,9.111
1.2376671122608622e+18,144.890890396217,25.7122526090861,0.04337602,12.62,6.358
1.23766753801293e+18,163.395392326527,23.5929005317716,0.04250817,11.852,7.754
1.23766753801293e+18,163.467571302632,23.5463852209731,0.04236466,11.607,9.064
1.2376674295703145e+18,173.467285528306,26.5221270639272,0.0762895,13.331,8.475
1.2376674295703798e+18,173.509086945553,26.5401511183804,0.07723767,11.848,8.963
1.2376711425576799e+18,178.504019840267,6.34314736090757,0.02033653,12.458,6.547
1.2376584224878758e+18,178.007023603763,6.40962133268045,0.01980324,11.009,7.835
1.2376655494399265e+18,245.727135151735,14.3502471029488,0.05125237,12.424,8.176
1.237665549439992e+18,245.761223686386,14.3465118387198,0.05190668,12.157,8.525
1.237665531725415e+18,245.094389360082,14.3989444833856,0.05489824,13.16,8.72
1.237665531725415e+18,245.1182234148,14.3721063456388,0.05438604,12.63,9.005
1.237661069774881e+18,126.513487772018,8.14656104686961,0.06494887,13.369,8.12
1.237661069774881e+18,126.520605437989,8.15024075606621,0.06432866,12.442,7.805
1.237659329774748e+18,238.68702180878,45.3382766035668,0.03946989,11.754,9.413
1.2376593297746824e+18,238.675240145796,45.3442702667684,0.04014017,11.33,9.8
1.237661384387789e+18,158.021342898157,40.3174517157629,0.04332509,13.306,9.011
1.2376613843877888e+18,158.073557025165,40.3104987165154,0.04354997,12.216,8.899
1.2376576300643126e+18,178.373234783689,52.7382611819139,0.0711961,13.49,6.17
1.2376576300643123e+18,178.362400747642,52.7529720523073,0.0713854,12.531,9.299
1.2376626621393144e+18,230.691813833091,29.8816709755973,0.07553103,13.404,9.513
1.2376626621393144e+18,230.652555620215,29.8957504426644,0.07530673,12.611,9.157
1.2376622256947203e+18,230.790361229804,30.9382255218114,0.07730445,13.395,8.809
1.2376622256947203e+18,230.802659633008,30.9211949317825,0.0767302,13.073,8.506
1.2376679111319882e+18,189.71474042782,24.6683835286678,0.07046324,13.153,8.678
1.2376679111319882e+18,189.712007989008,24.6716981927141,0.07196227,13.082,9.01
1.23766429208268e+18,201.056524525769,15.5686572125813,0.02891677,11.486,7.108
1.2376685886560668e+18,201.053467029667,15.5940746551734,0.0283236,11.373,7.736
1.2376575956836024e+18,117.275799332518,31.9394475475074,0.05508855,13.253,8.738
1.2376575956836027e+18,117.30063007893,31.9106991124763,0.05641015,12.335,8.518
1.237663918416331e+18,123.964161258296,58.577842300798,0.02649919,12.825,9.215
1.2376639184163308e+18,124.062974909073,58.5897221564472,0.02632544,12.548,8.869
1.2376609629440573e+18,149.063189425273,39.9169002873798,0.04874892,13.475,9.097
1.2376607659195105e+18,148.997308180621,39.9107865276479,0.04929196,12.984,7.001
1.2376672540059238e+18,159.322247008655,27.3752129714252,0.04183733,12.432,8.536
1.2376672540059238e+18,159.341079530443,27.3587339786589,0.04209985,11.306,8.621
1.237657609110225e+18,126.638600214493,40.8164249900586,0.05624223,13.169,8.516
1.237657609110225e+18,126.637555135605,40.8440331430214,0.05547959,12.319,6.462
1.237651540315079e+18,143.54657160525,62.5511707815522,0.09112839,13.206,8.983
1.237651540315079e+18,143.555392243948,62.571548193041,0.09283201,12.856,9.401
1.2376618525432218e+18,185.225666683003,46.1617050783728,0.03859601,12.814,9.006
1.2376618525432218e+18,185.228984087572,46.1532749089998,0.03857071,12.324,8.739
1.2376622369315226e+18,189.541150028528,9.49735058779249,0.0329544,13.379,8.521
1.2376622369315228e+18,189.593294758651,9.52832376541846,0.03193021,11.916,8.58
1.237661950790861e+18,183.711974015073,13.3290787115465,0.06630262,12.953,7.811
1.2376619507908608e+18,183.690743199634,13.3264086874812,0.0657194,11.614,7.555
1.2376619685034066e+18,183.578979304368,43.5352792532582,0.02411315,13.324,6.668
1.2376619685034068e+18,183.659828835109,43.5362083348466,0.02423077,12.178,6.641
1.2376622675317885e+18,215.450946526066,6.30488415983332,0.04530992,13.358,8.483
1.2376622675317885e+18,215.461107457802,6.33763098200119,0.04585302,12.863,9.269
1.2376682729797059e+18,220.396107492679,17.3451132398986,0.05676706,13.362,9.322
1.237668272979706e+18,220.454509452451,17.328074540823,0.05620206,13.248,8.949
1.2376576306041981e+18,189.758452381035,53.3030195392547,0.06651253,13.481,8.857
1.237657630604198e+18,189.798465953291,53.3221457314842,0.06526723,11.323,8.892
1.2376557429426097e+18,219.134819039861,5.48524285708776,0.05993341,12.628,8.415
1.2376557429426094e+18,219.143008867289,5.5011089248262,0.06011436,12.177,9.378
1.2376571919788936e+18,359.858245105224,0.72139013290303,0.08013566,12.718,8.236
1.237657191978959e+18,359.995003931516,0.701754937511091,0.08167217,11.513,8.579
1.2376786222419151e+18,33.4278261433988,3.8685183117089,0.06292749,13.432,9.506
1.2376786222419151e+18,33.444162555533,3.87443667909375,0.06310261,13.367,7.114
1.2376677350267292e+18,139.405362523665,15.9725035161389,0.03052816,12.726,8.857
1.237667782278906e+18,139.531580274261,15.9099589689623,0.03106956,12.428,7.09
1.2376685854353656e+18,174.807307055812,17.0508642376745,0.0206321,12.331,8.723
1.2376685854353654e+18,174.811949920982,17.1436597693251,0.02121338,11.06,6.93
1.237667915416142e+18,174.712431741266,19.6014516241615,0.0226945,13.009,8.399
1.237667915416142e+18,174.851921418772,19.5347243426922,0.02255885,11.986,7.509
1.2376611497674015e+18,193.896994212956,48.4736585560332,0.02896802,13.442,7.061
1.237661149767467e+18,193.997989769348,48.4454567092296,0.02844976,11.266,8.963
1.237678879416648e+18,15.2447127687039,-3.42777213297097,0.06783425,13.364,9.131
1.2376788794166477e+18,15.2060947887513,-3.41277601056206,0.06924117,13.273,8.92
1.2376571914470034e+18,11.2831259315271,0.354465071015362,0.0654825,13.491,7.994
1.2376663397251156e+18,14.9735768765142,0.374175514908185,0.06673535,12.449,8.646
1.2376543814461033e+18,155.407859629148,58.3872048968168,0.04437992,12.63,6.904
1.2376553692815035e+18,155.344678487862,58.4039727797826,0.04426506,12.125,7.428
1.2376674435135572e+18,199.343500825236,27.1244144672682,0.03423515,13.038,8.721
1.2376674435134915e+18,199.289089567421,27.0780633710489,0.03466354,12.847,5.515
1.2376486756049884e+18,241.852654857948,1.13841484363252,0.05667758,13.409,8.743
1.2376486756053816e+18,242.72789935381,1.12073441011181,0.05804155,13.195,7.426
1.2376746515351473e+18,170.515927766176,0.948074891964018,0.07265908,12.451,8.311
1.2376746515354092e+18,171.031516079776,0.971878898320963,0.07428785,12.203,7.349
1.2376677355938122e+18,212.471794095932,20.5154533693721,0.066324,13.053,8.244
1.237667735593812e+18,212.4733802725,20.5501570226651,0.06678124,12.688,8.83
1.2376626632202652e+18,246.82813270324,22.0340712068072,0.03659219,13.385,7.875
1.2376626632202652e+18,246.833206849758,22.0720684698798,0.03663063,12.512,7.195
1.2376591204146875e+18,256.745646171211,24.8703726345312,0.03672482,13.357,9.266
1.2376591204146875e+18,256.741120211997,24.8674425301608,0.03694887,12.194,8.868
1.237658800426189e+18,180.517884811868,53.7087781803931,0.06456042,12.965,8.485
1.237658800426189e+18,180.522189220545,53.7134845477033,0.06388568,12.43,8.939
1.2376746026768796e+18,208.047668185854,2.72279631163219,0.06931204,13.416,9.067
1.2376746026768796e+18,208.035933813212,2.70254906817665,0.07003495,12.672,7.401
1.2376487029795717e+18,213.25520758792,-1.12410179193674,0.07686184,12.544,8.998
1.2376487029797686e+18,213.801521721132,-1.12855113380965,0.0768416,12.391,9.104
1.237662263785292e+18,227.352624769718,7.55640235138469,0.07981562,13.088,9.457
1.2376622637853576e+18,227.401745923902,7.566852711231,0.08110942,12.547,8.994
1.2376655306437427e+18,227.050602411079,20.1818453200402,0.03979486,13.185,7.805
1.237665567686001e+18,227.222004213034,20.2010009274094,0.03906937,12.294,9.143
1.237664290471674e+18,200.028596005002,14.3883410955957,0.07115345,13.491,9.123
1.237664290471674e+18,199.968742205205,14.3903088846199,0.06997955,12.908,6.142
1.2376518221736182e+18,218.509615458376,3.81060740030466,0.0250986,13.152,7.679
1.2376548796648653e+18,218.516529087467,3.7476292850597,0.02435618,11.72,9.057
1.2376557440203492e+18,228.363161163518,5.66141653991612,0.04285647,13.098,7.424
1.2376557440203492e+18,228.35902892108,5.66148308018298,0.04254822,11.598,8.076
1.2376637890356186e+18,135.099053925553,64.8604733904751,0.03627139,12.938,7.226
1.2376637890356838e+18,135.094262343518,64.9143791193242,0.03599229,10.912,6.437
1.2376576107276534e+18,173.199299525741,55.9840288716624,0.05420965,13.417,9.147
1.2376576107276534e+18,173.209419750075,55.9992196735391,0.05563205,13.288,8.388
1.2376555024201157e+18,248.992003285337,42.4350822785427,0.03180142,13.262,7.315
1.2376555024200502e+18,248.914663844279,42.4612917173214,0.03178532,12.207,9.234
1.2376625295257764e+18,205.943456087885,13.8131518967587,0.08116852,13.302,8.571
1.2376625295257764e+18,205.909254704017,13.8265278425611,0.08125614,13.279,7.51
1.237668273512317e+18,210.421558486546,19.402958931112,0.05983795,12.978,9.255
1.2376682735123172e+18,210.40462200036,19.3855687599558,0.05823163,12.088,7.343
1.2376618734906903e+18,225.153492467725,38.0089369006245,0.02968536,13.22,8.065
1.2376618734906903e+18,225.178671498212,38.0332316204618,0.02879124,12.853,7.823
1.2376637847407168e+18,14.7011633751843,0.455424669241106,0.06361612,13.044,8.444
1.2376637847407165e+18,14.7549872497875,0.425239983147685,0.06383809,12.106,8.771
1.2376786029270141e+18,26.7672640329437,17.4573798736351,0.08238027,13.446,8.917
1.2376786029270141e+18,26.7720077913685,17.4501356000507,0.08224714,13.388,9.277
1.237664836461724e+18,123.968271844704,20.5024653934261,0.04376856,12.792,8.069
1.237664836461724e+18,123.996584833858,20.4974544384141,0.04405272,12.157,5.647
1.2376642850981153e+18,132.913181753744,8.47416343221595,0.06439847,12.501,9.111
1.2376642850981153e+18,132.817666013013,8.45643686311982,0.0635362,11.934,9.132
1.237658425162269e+18,154.888627855513,7.65845217770835,0.04520837,13.304,9.043
1.2376584251623345e+18,155.1048210075,7.67718408639929,0.04522678,11.892,7.976
1.2376646695149896e+18,171.890307089454,40.0259872539912,0.03397427,13.234,8.904
1.237664669514924e+18,171.864699213857,40.0693038411737,0.0346083,12.102,8.898
1.2376574018819197e+18,136.974084600318,44.0206230432075,0.04839974,12.919,9.087
1.2376574018819197e+18,136.962846901702,44.0315213006192,0.04877211,11.971,8.985
1.237661382776062e+18,155.376762388556,38.3089611802736,0.05503228,12.138,6.813
1.2376613827760622e+18,155.360114775285,38.2964807350946,0.05466048,11.98,5.689
1.237671141480399e+18,175.413266029989,-1.15865251257488,0.07779853,13.489,8.404
1.2376746488532828e+18,176.141869962664,-1.1390519222099,0.07864472,12.712,8.516
1.2376711280503685e+18,174.896942151591,-3.44205967635008,0.06071636,12.647,8.659
1.2376711409424794e+18,174.510541815073,-3.46792334363215,0.06150352,12.609,7.588
1.2376674306469396e+18,180.720157799106,27.6707685616585,0.05051794,13.115,8.762
1.2376674306469396e+18,180.753653335004,27.6778359400137,0.05057039,12.578,9.237
1.2376591204156047e+18,258.19228877456,23.2235782657383,0.02230906,12.25,5.396
1.2376591204155395e+18,258.161309920472,23.270085219829,0.0220727,9.911,5.933
1.2376487217480993e+18,135.490585623482,0.284166847582049,0.05652208,13.306,8.531
1.2376487217496722e+18,139.038095724421,0.296529151928764,0.05659721,12.315,8.629
1.2376744620239752e+18,135.76968754199,1.135692532212,0.05263097,13.035,8.625
1.2376744614873664e+18,136.464617818985,1.13054160145156,0.05219515,11.595,8.74
1.2376584927988943e+18,140.1054716165,7.15981997634427,0.0816108,13.288,7.977
1.2376584927988943e+18,140.087969577874,7.13782669983704,0.08108225,12.597,9.05
1.2376648718999227e+18,148.851700827764,33.2626564559762,0.004726587,13.049,8.114
1.2376622240548127e+18,149.386911962869,33.6197266202168,0.004867923,12.451,5.766
1.2376610649552978e+18,154.499986938655,10.6908435844328,0.05188822,13.199,7.477
1.2376610649552323e+18,154.441688600762,10.7320161764477,0.05157012,12.589,9.021
1.2376684952398728e+18,163.714147202146,16.1546333928455,0.02123058,12.35,7.087
1.2376684952398072e+18,163.678241051039,16.0780348164444,0.02126165,12.338,7.239
1.2376618122743644e+18,183.862031329494,12.2702832194919,0.06421036,13.004,6.531
1.23766181227443e+18,183.927384947865,12.2349431500092,0.06497958,12.799,7.011
1.2376554992067546e+18,216.11359002059,-1.80287847179465,0.08377071,12.958,8.968
1.2376554992067546e+18,216.11641565247,-1.82326066363406,0.08309649,12.323,9.291
