objid1,objid2
1237655125003075712,1237668585433989361
1237655125003075712,1237664105244328044
1237655125003075712,1237663529192915054
1237655125003075712,1237667782287556736
1237655125003075712,1237667734518235303
1237655125003075712,1237667108496736678
1237655125003075712,1237665550501740694
1237655125003075712,1237667539085885575
1237655125003075712,1237662475304632398
1237655125003075712,1237667782823772201
1237655125003075712,1237661068708020477
1237655125003075712,1237674366995267594
1237655125003075712,1237668495780348013
1237655125003075712,1237671958051094561
1237655125003075712,1237662262175793265
1237655125003075712,1237679436132581505
1237655125003075712,1237659162809794579
1237655125003075712,1237661949713842260
1237651822715666720,1237655125003075712
1237655125003075712,1237662237484581052
1237655125003075712,1237661085881991648
1237655125003075712,1237661358613332117
1237655125003075712,1237678920208154638
1237655125003075712,1237655373036585119
1237655125003075712,1237673809192157727
1237655125003075712,1237662300837249371
1237655125003075712,1237667783888994501
1237655125003075712,1237667212122718398
1237655125003075712,1237657857682964598
1237655125003075712,1237662199359209744
1237655125003075712,1237661951324520549
1237655125003075712,1237661948632629275
1237652600643584226,1237655125003075712
1237655125003075712,1237679010926756081
1237655125003075712,1237663917885423790
1237655125003075712,1237668348681257143
1237655125003075712,1237668271381413950
1237655125003075712,1237665369571524621
1237655125003075712,1237667915417125063
1237655125003075712,1237671937119158655
1237655125003075712,1237665355082956943
1237655125003075712,1237664670041833627
1237655125003075712,1237664105776218386
1237655125003075712,1237665350246727897
1237655125003075712,1237662534356369436
1237655125003075712,1237662263787061276
1237655125003075712,1237665440986693693
1237655125003075712,1237670451058573332
1237655125003075712,1237662246059835522
1237655125003075712,1237661949730226460
1237655125003075712,1237658298997407761
1237655125003075712,1237668297681273046
1237655125003075712,1237662238020993255
1237655125003075712,1237674651003584586
1237655125003075712,1237679461895504026
1237655125003075712,1237678596460642948
1237652611372810414,1237655125003075712
1237655125003075712,1237663784194801793
1237655125003075712,1237661126151962931
1237652934573359486,1237655125003075712
1237655125003075712,1237662697042543120
1237655125003075712,1237680069097160762
1237655125003075712,1237666185099608349
1237655125003075712,1237666185099608349
1237655125003075712,1237664290475999404
1237655125003075712,1237661967426519256
1237654653094265414,1237655125003075712
1237655125003075712,1237679005017768213
1237655125003075712,1237668271367651623
1237655125003075712,1237678918586466519
1237655125003075712,1237661433245138954
1237655125003075712,1237678600764719260
1237655125003075712,1237672815977758909
1237655125003075712,1237666407900709159
1237655125003075712,1237655473430004037
1237655125003075712,1237664854181675229
1237655125003075712,1237662337865482472
1237655125003075712,1237665128027848948
1237655125003075712,1237656242242060359
1237655125003075712,1237671261745447175
1237655125003075712,1237679008781107377
1237655125003075712,1237660343390372208
1237655125003075712,1237664853638578342
1237655125003075712,1237680276868431993
1237655125003075712,1237663457239630524
1237655125003075712,1237656242237603901
1237655125003075712,1237662246058524830
1237655125003075712,1237679026499354944
1237655125003075712,1237666245758746838
1237655125003075712,1237663543677682075
1237655125003075712,1237680305323704716
1237655125003075712,1237679321771671800
1237652944243851496,1237655125003075712
1237652944243851496,1237655125003075712
1237655125003075712,1237663479262413055
1237652946914377970,1237655125003075712
1237652942098399297,1237655125003075712
1237655125003075712,1237679455995297991
1237661358076592171,1237661358076592284
1237665127468499000,1237665330922127541
1237658312406728745,1237665127468499000
1237657609112584340,1237665127468499000
1237665127468499000,1237667912753873138
1237665127468499000,1237678578758713627
1237665127468499000,1237668297144467617
1237662638524203547,1237665127468499000
1237665127468499000,1237668310552215782
1237662225704485264,1237665127468499000
1237665127468499000,1237665440983941261
1237663786888396911,1237665127468499000
1237665127468499000,1237667736128847904
1237665127468499000,1237668272978788401
1237664668444786700,1237665127468499000
1237662194530058317,1237665127468499000
1237654948913217704,1237665127468499000
1237665127468499000,1237667447800987712
1237660413725835570,1237665127468499000
1237665127468499000,1237665368508399677
1237661357539393677,1237665127468499000
1237665127468499000,1237667912214642877
1237665127468499000,1237668297683959938
1237648705133740230,1237665127468499000
1237655109455577221,1237665127468499000
1237665127468499000,1237680074469540007
1237665127468499000,1237668314847379493
1237655472357310527,1237665127468499000
1237662193988599921,1237665127468499000
1237665127468499000,1237667430105546838
1237660958642078107,1237665127468499000
1237660670886281411,1237665127468499000
1237648705133740230,1237665127468499000
1237665127468499000,1237668335786655899
1237658628622123123,1237665127468499000
1237665127468499000,1237665178983137365
1237664131016818783,1237665127468499000
1237653588479967671,1237665127468499000
1237655465918267452,1237665127468499000
1237665026522808425,1237665127468499000
1237661872957292745,1237665127468499000
1237665127468499000,1237668272455156300
1237658204500787355,1237665127468499000
1237664836998922327,1237665127468499000
1237662300829253650,1237665127468499000
1237665127468499000,1237665356165218518
1237658423561420899,1237665127468499000
1237665127468499000,1237667783929168113
1237665127468499000,1237668349207248933
1237661924478812346,1237665127468499000
1237665127468499000,1237668310550053128
1237665127468499000,1237665549428654278
1237661069249020033,1237665127468499000
1237664289929101369,1237665127468499000
1237654391643177263,1237665127468499000
1237663918409646497,1237665127468499000
1237658492819865697,1237665127468499000
1237660635459420277,1237665127468499000
1237665127468499000,1237671936582812149
1237665127468499000,1237671936582812149
1237661967971516473,1237665127468499000
1237662197746237627,1237665127468499000
1237665015240654897,1237665127468499000
1237661949730226429,1237665127468499000
1237665127468499000,1237678857935913208
1237662305662730603,1237665127468499000
1237664091822621000,1237665127468499000
1237662696501608550,1237665127468499000
1237665127468499000,1237668589724172422
1237655744021069993,1237665127468499000
1237665127468499000,1237667253989933535
1237657630044193077,1237665127468499000
1237665127468499000,1237667448342118581
1237662337327300881,1237665127468499000
1237665127468499000,1237678617425084435
1237665127468499000,1237668624086532116
1237661384387461285,1237665127468499000
1237665127468499000,1237680075542495377
1237651067887288547,1237665127468499000
1237665127468499000,1237665368504336438
1237665127468499000,1237680122253672570
1237664814452113433,1237665127468499000
1237664879954231484,1237665127468499000
1237662236950069511,1237665127468499000
1237648721219092716,1237665127468499000
1237665127468499000,1237667324337193094
1237665127468499000,1237668589193068634
1237651735763419306,1237665127468499000
1237665127468499000,1237665352394276989
1237665127468499000,1237668271367651623
1237664337176100889,1237665127468499000
1237665127468499000,1237671932817834097
1237662640119939353,1237665127468499000
1237660773956845715,1237665127468499000
1237665127468499000,1237680483563798833
1237665023832424649,1237665127468499000
1237661923941875953,1237665127468499000
1237661966888730710,1237665127468499000
1237665127468499000,1237667782294634555
1237662636364595208,1237665127468499000
1237665127468499000,1237668495776219294
1237661126151962931,1237665127468499000
1237665127468499000,1237674366995267594
1237665023827771621,1237665127468499000
1237662197746237627,1237665127468499000
1237661816559173724,1237665127468499000
1237662226207080551,1237665127468499000
1237660584444624983,1237665127468499000
1237664290465972227,1237665127468499000
1237654651496366117,1237665127468499000
1237665127468499000,1237665357239156983
1237665127468499000,1237667915416338572
1237665127468499000,1237667537994842726
1237661433779060883,1237665127468499000
1237665127468499000,1237668296602222746
1237665127468499000,1237665566069096505
1237665127468499000,1237671267107864705
1237665127468499000,1237665531177074891
1237655502961312268,1237665127468499000
1237656494042906772,1237665127468499000
1237663786878370011,1237665127468499000
1237665127468499000,1237667142859030759
1237665127468499000,1237667783929168113
1237659324955492627,1237665127468499000
1237660635465646259,1237665127468499000
1237652947452887253,1237665127468499000
1237651755093000270,1237665127468499000
1237665127468499000,1237671260134244469
1237655743477973151,1237665127468499000
1237665127468499000,1237667781769822272
1237665127468499000,1237668330957045793
1237661872396107868,1237665127468499000
1237665127468499000,1237667734503096442
1237662300831416561,1237665127468499000
1237665127468499000,1237671261208576243
1237661210436436026,1237665127468499000
1237661850925989980,1237665127468499000
1237664105241510171,1237665127468499000
1237665127468499000,1237668271381413950
1237662637438271606,1237665127468499000
1237665127468499000,1237671261209428108
1237655502961312268,1237665127468499000
1237652942101938405,1237665127468499000
1237662501078630578,1237665127468499000
1237665127468499000,1237667443507527764
1237657608576893073,1237665127468499000
1237661949739008301,1237665127468499000
1237661971192086725,1237665127468499000
1237661357006782543,1237665127468499000
1237661949739008301,1237665127468499000
1237665127468499000,1237667322711310434
1237665127468499000,1237665128001503438
1237665127468499000,1237667254012870668
1237665127468499000,1237679340566675512
1237665127468499000,1237680071246872746
1237653616398827718,1237665127468499000
1237654653099114610,1237665127468499000
1237657401880674520,1237665127468499000
1237665127468499000,1237665430245343340
1237663917877231630,1237665127468499000
1237662525228843056,1237665127468499000
1237658204500787355,1237665127468499000
1237651735763419306,1237665127468499000
1237665127468499000,1237665178987593960
1237665127468499000,1237667735048618033
1237663786888396911,1237665127468499000
1237661850405503199,1237665127468499000
1237665127468499000,1237666340799053904
1237665127468499000,1237668349206528092
1237665127468499000,1237667915414241492
1237658492268904555,1237665127468499000
1237662196138967068,1237665127468499000
1237665127468499000,1237668330957045793
1237665101137641761,1237665127468499000
1237661966358085737,1237665127468499000
1237665127468499000,1237670596016537850
1237664093976854657,1237665127468499000
1237662195592986685,1237665127468499000
1237661967426519256,1237665127468499000
1237665127468499000,1237667915416338572
1237658613056340054,1237665127468499000
1237662198818865411,1237665127468499000
1237665127468499000,1237671937119158655
1237662640119939353,1237665127468499000
1237661851472035938,1237665127468499000
1237662237486219516,1237665127468499000
1237665127468499000,1237665567691178313
1237665127468499000,1237665548895715398
1237664820361429037,1237665127468499000
1237665127468499000,1237668297143681142
1237655464840069223,1237665127468499000
1237662642272010499,1237665127468499000
1237665127468499000,1237668271367651636
1237654653094265414,1237665127468499000
1237664853638578342,1237665127468499000
1237662263239835803,1237665127468499000
1237661949730226460,1237665127468499000
1237662528990675120,1237665127468499000
1237659324955951172,1237665127468499000
1237661813348237434,1237665127468499000
1237661356998852754,1237665127468499000
1237661812804288600,1237665127468499000
1237665127468499000,1237665549964542070
1237661381702058149,1237665127468499000
1237665127468499000,1237668297679110214
1237665127468499000,1237665228383518755
1237665127468499000,1237668332573163666
1237665127468499000,1237668271367651636
1237665127468499000,1237667323798290641
1237665127468499000,1237668293371691130
1237665127468499000,1237665350244171790
1237665127468499000,1237665179521253501
1237660583908737061,1237665127468499000
1237664879413362868,1237665127468499000
1237665127468499000,1237670956252332199
1237665127468499000,1237668590262223151
1237664286171070569,1237665127468499000
1237665127468499000,1237667911673446509
1237662223543042171,1237665127468499000
1237665127468499000,1237667443513098284
1237665127468499000,1237665428639907983
1237665127468499000,1237678791884996719
1237658802575376490,1237665127468499000
1237665127468499000,1237665225700868124
1237665127468499000,1237668624087318591
1237664105244328188,1237665127468499000
1237662238024860014,1237665127468499000
1237665127468499000,1237665533332226312
1237661948632629374,1237665127468499000
1237661874008490046,1237665127468499000
1237662302972215538,1237665127468499000
1237648704040075385,1237665127468499000
1237658298997407761,1237665127468499000
1237660584444624983,1237665127468499000
1237661872936845524,1237665127468499000
1237664295293878305,1237665127468499000
1237665127468499000,1237668585432809704
1237664092898721922,1237665127468499000
1237665127468499000,1237667549808951597
1237662498934751583,1237665127468499000
1237662302985388197,1237665127468499000
1237661386546610351,1237665127468499000
1237665127468499000,1237665549438484580
1237662696502526293,1237665127468499000
1237665127468499000,1237671992953929929
1237662698640834694,1237665127468499000
1237651251477741881,1237665127468499000
1237665127468499000,1237668585435234383
1237654953744073124,1237665127468499000
1237665127468499000,1237668271367651648
1237665127468499000,1237678807996432536
1237660344469487652,1237665127468499000
1237657877540307260,1237665127468499000
1237665127468499000,1237678790808305848
1237662237477306426,1237665127468499000
1237665127468499000,1237668495238496384
1237662696498528438,1237665127468499000
1237665127468499000,1237665550502789316
1237665127468499000,1237665128556527743
1237665127468499000,1237668585433989361
1237664105244328044,1237665127468499000
1237663529192915054,1237665127468499000
1237665127468499000,1237667782287556736
1237665127468499000,1237667734518235303
1237665127468499000,1237667108496736678
1237665127468499000,1237665550501740694
1237665127468499000,1237667539085885575
1237662475304632398,1237665127468499000
1237665127468499000,1237667782823772201
1237661068708020477,1237665127468499000
1237665127468499000,1237674366995267594
1237665127468499000,1237668495780348013
1237665127468499000,1237671958051094561
1237665127468499000,1237679436132581505
1237659162809794579,1237665127468499000
1237661949713842260,1237665127468499000
1237651822715666720,1237665127468499000
1237662237484581052,1237665127468499000
1237661085881991648,1237665127468499000
1237661358613332117,1237665127468499000
1237665127468499000,1237678920208154638
1237655373036585119,1237665127468499000
1237662300837249371,1237665127468499000
1237665127468499000,1237667212122718398
1237657857682964598,1237665127468499000
1237662199359209744,1237665127468499000
1237661951324520549,1237665127468499000
1237661948632629275,1237665127468499000
1237652600643584226,1237665127468499000
1237665127468499000,1237679010926756081
1237663917885423790,1237665127468499000
1237665127468499000,1237668348681257143
1237665127468499000,1237668271381413950
1237665127468499000,1237665369571524621
1237665127468499000,1237667915417125063
1237665127468499000,1237671937119158655
1237665127468499000,1237665355082956943
1237664670041833627,1237665127468499000
1237664105776218386,1237665127468499000
1237665127468499000,1237665350246727897
1237662534356369436,1237665127468499000
1237662263787061276,1237665127468499000
1237665127468499000,1237665440986693693
1237665127468499000,1237670451058573332
1237662246059835522,1237665127468499000
1237661949730226460,1237665127468499000
1237658298997407761,1237665127468499000
1237665127468499000,1237668297681273046
1237662238020993255,1237665127468499000
1237665127468499000,1237674651003584586
1237665127468499000,1237679461895504026
1237652611372810414,1237665127468499000
1237663784194801793,1237665127468499000
1237661126151962931,1237665127468499000
1237652934573359486,1237665127468499000
1237662697042543120,1237665127468499000
1237665127468499000,1237680069097160762
1237665127468499000,1237666185099608349
1237665127468499000,1237666185099608349
1237664290475999404,1237665127468499000
1237661967426519256,1237665127468499000
1237654653094265414,1237665127468499000
1237665127468499000,1237679005017768213
1237665127468499000,1237668271367651623
1237665127468499000,1237678918586466519
1237661433245138954,1237665127468499000
1237665127468499000,1237678600764719260
1237665127468499000,1237672815977758909
1237665127468499000,1237666407900709159
1237655473430004037,1237665127468499000
1237664854181675229,1237665127468499000
1237662337865482472,1237665127468499000
1237665127468499000,1237665128027848948
1237656242242060359,1237665127468499000
1237665127468499000,1237671261745447175
1237665127468499000,1237679008781107377
1237660343390372208,1237665127468499000
1237664853638578342,1237665127468499000
1237665127468499000,1237680276868431993
1237656242237603901,1237665127468499000
1237662246058524830,1237665127468499000
1237665127468499000,1237679026499354944
1237663543677682075,1237665127468499000
1237665127468499000,1237680305323704716
1237665127468499000,1237679321771671800
1237652944243851496,1237665127468499000
1237652944243851496,1237665127468499000
1237663479262413055,1237665127468499000
1237652946914377970,1237665127468499000
1237652942098399297,1237665127468499000
1237665127468499000,1237679455995297991
1237665024903348299,1237665024903348373
1237664818754093194,1237664818754158684
1237662637442793747,1237662637442859349
1237657190369329291,1237657190369329308
1237657190369329307,1237657190369329308
1237657191443726382,1237674649929056342
1237657191443726382,1237674649929056342
1237657191980597436,1237657191980597449
1237657191980597398,1237657191980597436
1237657191980597421,1237657191980597436
1237656496727326954,1237656496727327024
1237648721250353235,1237663784211841361
1237663784211841361,1237671991879139530
1237663784209678372,1237663784211841361
1237654652557263389,1237654652557263411
1237664835923673258,1237664835923673392
1237667113333817491,1237667113333817504
1237667113870819459,1237667113870819481
1237658312406728745,1237665330922127541
1237657609112584340,1237665330922127541
1237665330922127541,1237667912753873138
1237665330922127541,1237678578758713627
1237665330922127541,1237668297144467617
1237662638524203547,1237665330922127541
1237665330922127541,1237668310552215782
1237662225704485264,1237665330922127541
1237665330922127541,1237665440983941261
1237663786888396911,1237665330922127541
1237665330922127541,1237667736128847904
1237665330922127541,1237668272978788401
1237664668444786700,1237665330922127541
1237662194530058317,1237665330922127541
1237654948913217704,1237665330922127541
1237665330922127541,1237667447800987712
1237660413725835570,1237665330922127541
1237665330922127541,1237665368508399677
1237661357539393677,1237665330922127541
1237665330922127541,1237667912214642877
1237665330922127541,1237668297683959938
1237648705133740230,1237665330922127541
1237655109455577221,1237665330922127541
1237665330922127541,1237680074469540007
1237665330922127541,1237668314847379493
1237655472357310527,1237665330922127541
1237662193988599921,1237665330922127541
1237665330922127541,1237667430105546838
1237660958642078107,1237665330922127541
1237660670886281411,1237665330922127541
1237648705133740230,1237665330922127541
1237665330922127541,1237668335786655899
1237658628622123123,1237665330922127541
1237665178983137365,1237665330922127541
1237664131016818783,1237665330922127541
1237653588479967671,1237665330922127541
1237655465918267452,1237665330922127541
1237665026522808425,1237665330922127541
1237661872957292745,1237665330922127541
1237665330922127541,1237668272455156300
1237658204500787355,1237665330922127541
1237664836998922327,1237665330922127541
1237662300829253650,1237665330922127541
1237665330922127541,1237665356165218518
1237658423561420899,1237665330922127541
1237665330922127541,1237667783929168113
1237665330922127541,1237668349207248933
1237661924478812346,1237665330922127541
1237665330922127541,1237668310550053128
1237665330922127541,1237665549428654278
1237661069249020033,1237665330922127541
1237664289929101369,1237665330922127541
1237654391643177263,1237665330922127541
1237663918409646497,1237665330922127541
1237658492819865697,1237665330922127541
1237660635459420277,1237665330922127541
1237665330922127541,1237671936582812149
1237665330922127541,1237671936582812149
1237661967971516473,1237665330922127541
1237662197746237627,1237665330922127541
1237665015240654897,1237665330922127541
1237661949730226429,1237665330922127541
1237665330922127541,1237678857935913208
1237662305662730603,1237665330922127541
1237664091822621000,1237665330922127541
1237662696501608550,1237665330922127541
1237665330922127541,1237668589724172422
1237655744021069993,1237665330922127541
1237665330922127541,1237667253989933535
1237657630044193077,1237665330922127541
1237665330922127541,1237667448342118581
1237662337327300881,1237665330922127541
1237665330922127541,1237678617425084435
1237665330922127541,1237668624086532116
1237661384387461285,1237665330922127541
1237665330922127541,1237680075542495377
1237651067887288547,1237665330922127541
1237665330922127541,1237665368504336438
1237665330922127541,1237680122253672570
1237664814452113433,1237665330922127541
1237664879954231484,1237665330922127541
1237662236950069511,1237665330922127541
1237665127468499000,1237665330922127541
1237648721219092716,1237665330922127541
1237665330922127541,1237667324337193094
1237665330922127541,1237668589193068634
1237651735763419306,1237665330922127541
1237665330922127541,1237665352394276989
1237665330922127541,1237668271367651623
1237664337176100889,1237665330922127541
1237665330922127541,1237671932817834097
1237662640119939353,1237665330922127541
1237660773956845715,1237665330922127541
1237665330922127541,1237680483563798833
1237665023832424649,1237665330922127541
1237661923941875953,1237665330922127541
1237661966888730710,1237665330922127541
1237665330922127541,1237667782294634555
1237662636364595208,1237665330922127541
1237665330922127541,1237668495776219294
1237661126151962931,1237665330922127541
1237665330922127541,1237674366995267594
1237665023827771621,1237665330922127541
1237662197746237627,1237665330922127541
1237661816559173724,1237665330922127541
1237662226207080551,1237665330922127541
1237660584444624983,1237665330922127541
1237664290465972227,1237665330922127541
1237654651496366117,1237665330922127541
1237665330922127541,1237665357239156983
1237665330922127541,1237667915416338572
1237665330922127541,1237667537994842726
1237661433779060883,1237665330922127541
1237665330922127541,1237668296602222746
1237665330922127541,1237665566069096505
1237665330922127541,1237671267107864705
1237665330922127541,1237665531177074891
1237655502961312268,1237665330922127541
1237656494042906772,1237665330922127541
1237663786878370011,1237665330922127541
1237665330922127541,1237667142859030759
1237665330922127541,1237667783929168113
1237659324955492627,1237665330922127541
1237660635465646259,1237665330922127541
1237652947452887253,1237665330922127541
1237651755093000270,1237665330922127541
1237665330922127541,1237671260134244469
1237655743477973151,1237665330922127541
1237665330922127541,1237667781769822272
1237665330922127541,1237668330957045793
1237661872396107868,1237665330922127541
1237665330922127541,1237667734503096442
1237662300831416561,1237665330922127541
1237665330922127541,1237671261208576243
1237661210436436026,1237665330922127541
1237661850925989980,1237665330922127541
1237664105241510171,1237665330922127541
1237665330922127541,1237668271381413950
1237662637438271606,1237665330922127541
1237665330922127541,1237671261209428108
1237655502961312268,1237665330922127541
1237652942101938405,1237665330922127541
1237662501078630578,1237665330922127541
1237665330922127541,1237667443507527764
1237657608576893073,1237665330922127541
1237661949739008301,1237665330922127541
1237661971192086725,1237665330922127541
1237661357006782543,1237665330922127541
1237661949739008301,1237665330922127541
1237665330922127541,1237667322711310434
1237665128001503438,1237665330922127541
1237665330922127541,1237667254012870668
1237665330922127541,1237679340566675512
1237665330922127541,1237680071246872746
1237653616398827718,1237665330922127541
1237654653099114610,1237665330922127541
1237657401880674520,1237665330922127541
1237665330922127541,1237665430245343340
1237663917877231630,1237665330922127541
1237662525228843056,1237665330922127541
1237658204500787355,1237665330922127541
1237651735763419306,1237665330922127541
1237665178987593960,1237665330922127541
1237665330922127541,1237667735048618033
1237663786888396911,1237665330922127541
1237661850405503199,1237665330922127541
1237665330922127541,1237666340799053904
1237665330922127541,1237668349206528092
1237665330922127541,1237667915414241492
1237658492268904555,1237665330922127541
1237662196138967068,1237665330922127541
1237665330922127541,1237668330957045793
1237665101137641761,1237665330922127541
1237661966358085737,1237665330922127541
1237665330922127541,1237670596016537850
1237664093976854657,1237665330922127541
1237662195592986685,1237665330922127541
1237661967426519256,1237665330922127541
1237665330922127541,1237667915416338572
1237658613056340054,1237665330922127541
1237662198818865411,1237665330922127541
1237665330922127541,1237671937119158655
1237662640119939353,1237665330922127541
1237661851472035938,1237665330922127541
1237662237486219516,1237665330922127541
1237665330922127541,1237665567691178313
1237665330922127541,1237665548895715398
1237664820361429037,1237665330922127541
1237665330922127541,1237668297143681142
1237655464840069223,1237665330922127541
1237662642272010499,1237665330922127541
1237665330922127541,1237668271367651636
1237654653094265414,1237665330922127541
1237664853638578342,1237665330922127541
1237662263239835803,1237665330922127541
1237661949730226460,1237665330922127541
1237662528990675120,1237665330922127541
1237659324955951172,1237665330922127541
1237661813348237434,1237665330922127541
1237661356998852754,1237665330922127541
1237661812804288600,1237665330922127541
1237665330922127541,1237665549964542070
1237661381702058149,1237665330922127541
1237665330922127541,1237668297679110214
1237665228383518755,1237665330922127541
1237665330922127541,1237668332573163666
1237665330922127541,1237668271367651636
1237665330922127541,1237667323798290641
1237665330922127541,1237668293371691130
1237665330922127541,1237665350244171790
1237665179521253501,1237665330922127541
1237660583908737061,1237665330922127541
1237664879413362868,1237665330922127541
1237665330922127541,1237670956252332199
1237665330922127541,1237668590262223151
1237664286171070569,1237665330922127541
1237665330922127541,1237667911673446509
1237662223543042171,1237665330922127541
1237665330922127541,1237667443513098284
1237665330922127541,1237665428639907983
1237665330922127541,1237678791884996719
1237658802575376490,1237665330922127541
1237665225700868124,1237665330922127541
1237665330922127541,1237668624087318591
1237664105244328188,1237665330922127541
1237662238024860014,1237665330922127541
1237665330922127541,1237665533332226312
1237661948632629374,1237665330922127541
1237661874008490046,1237665330922127541
1237662302972215538,1237665330922127541
1237648704040075385,1237665330922127541
1237658298997407761,1237665330922127541
1237660584444624983,1237665330922127541
1237661872936845524,1237665330922127541
1237664295293878305,1237665330922127541
1237665330922127541,1237668585432809704
1237664092898721922,1237665330922127541
1237665330922127541,1237667549808951597
1237662498934751583,1237665330922127541
1237662302985388197,1237665330922127541
1237661386546610351,1237665330922127541
1237665330922127541,1237665549438484580
1237662696502526293,1237665330922127541
1237665330922127541,1237671992953929929
1237662698640834694,1237665330922127541
1237651251477741881,1237665330922127541
1237665330922127541,1237668585435234383
1237654953744073124,1237665330922127541
1237665330922127541,1237668271367651648
1237665330922127541,1237678807996432536
1237660344469487652,1237665330922127541
1237657877540307260,1237665330922127541
1237665330922127541,1237678790808305848
1237662237477306426,1237665330922127541
1237665330922127541,1237668495238496384
1237662696498528438,1237665330922127541
1237665330922127541,1237665550502789316
1237665128556527743,1237665330922127541
1237665330922127541,1237668585433989361
1237664105244328044,1237665330922127541
1237663529192915054,1237665330922127541
1237665330922127541,1237667782287556736
1237665330922127541,1237667734518235303
1237665330922127541,1237667108496736678
1237665330922127541,1237665550501740694
1237665330922127541,1237667539085885575
1237662475304632398,1237665330922127541
1237665330922127541,1237667782823772201
1237661068708020477,1237665330922127541
1237665330922127541,1237674366995267594
1237665330922127541,1237668495780348013
1237665330922127541,1237671958051094561
1237665330922127541,1237679436132581505
1237659162809794579,1237665330922127541
1237661949713842260,1237665330922127541
1237651822715666720,1237665330922127541
1237662237484581052,1237665330922127541
1237661085881991648,1237665330922127541
1237661358613332117,1237665330922127541
1237665330922127541,1237678920208154638
1237655373036585119,1237665330922127541
1237662300837249371,1237665330922127541
1237665330922127541,1237667212122718398
1237657857682964598,1237665330922127541
1237662199359209744,1237665330922127541
1237661951324520549,1237665330922127541
1237661948632629275,1237665330922127541
1237652600643584226,1237665330922127541
1237665330922127541,1237679010926756081
1237663917885423790,1237665330922127541
1237665330922127541,1237668348681257143
1237665330922127541,1237668271381413950
1237665330922127541,1237665369571524621
1237665330922127541,1237667915417125063
1237665330922127541,1237671937119158655
1237665330922127541,1237665355082956943
1237664670041833627,1237665330922127541
1237664105776218386,1237665330922127541
1237665330922127541,1237665350246727897
1237662534356369436,1237665330922127541
1237662263787061276,1237665330922127541
1237665330922127541,1237665440986693693
1237665330922127541,1237670451058573332
1237662246059835522,1237665330922127541
1237661949730226460,1237665330922127541
1237658298997407761,1237665330922127541
1237665330922127541,1237668297681273046
1237662238020993255,1237665330922127541
1237665330922127541,1237674651003584586
1237665330922127541,1237679461895504026
1237652611372810414,1237665330922127541
1237663784194801793,1237665330922127541
1237661126151962931,1237665330922127541
1237652934573359486,1237665330922127541
1237662697042543120,1237665330922127541
1237665330922127541,1237680069097160762
1237665330922127541,1237666185099608349
1237665330922127541,1237666185099608349
1237664290475999404,1237665330922127541
1237661967426519256,1237665330922127541
1237654653094265414,1237665330922127541
1237665330922127541,1237679005017768213
1237665330922127541,1237668271367651623
1237665330922127541,1237678918586466519
1237661433245138954,1237665330922127541
1237665330922127541,1237678600764719260
1237665330922127541,1237672815977758909
1237665330922127541,1237666407900709159
1237655473430004037,1237665330922127541
1237664854181675229,1237665330922127541
1237662337865482472,1237665330922127541
1237665128027848948,1237665330922127541
1237656242242060359,1237665330922127541
1237665330922127541,1237671261745447175
1237665330922127541,1237679008781107377
1237660343390372208,1237665330922127541
1237664853638578342,1237665330922127541
1237665330922127541,1237680276868431993
1237656242237603901,1237665330922127541
1237662246058524830,1237665330922127541
1237665330922127541,1237679026499354944
1237663543677682075,1237665330922127541
1237665330922127541,1237680305323704716
1237665330922127541,1237679321771671800
1237652944243851496,1237665330922127541
1237652944243851496,1237665330922127541
1237663479262413055,1237665330922127541
1237652946914377970,1237665330922127541
1237652942098399297,1237665330922127541
1237665330922127541,1237679455995297991
1237661358078165069,1237661358078165070
1237660636001075218,1237661358078165069
1237660636001075218,1237661358078165069
1237668297666855060,1237668297666920557
1237668297666920550,1237668297666920557
1237665443129196631,1237665443129196651
1237665226237673592,1237665226237739180
1237671956447428685,1237671990269837527
1237665429172256904,1237665429172256941
1237655745099071722,1237655745099071788
1237655745099071699,1237655745099071722
1237666089515221079,1237666214607388947
1237649918969381002,1237649918969381019
1237667109034459391,1237667142858113053
1237665015240196193,1237665015240196214
1237658492816261278,1237658492816326713
1237658493889806452,1237658493889806478
1237661434844938280,1237661435381809170
1237655126625943757,1237655126626074724
1237665126939885677,1237665126939885705
1237665023837929596,1237665126939885677
1237668271363588216,1237668271363719231
1237668271363588216,1237668271363719231
1237668271363719231,1237668297676619876
1237648702983110899,1237648702983635012
1237665101142294689,1237665101142294714
1237661360770580658,1237661463299358727
1237655468600590767,1237655468600656055
1237655468600525253,1237655468600590767
1237655468600394140,1237655468600590767
1237655468600525253,1237655468600590767
1237662340546560250,1237662340546560386
1237662340546560254,1237662340546560386
1237662534361022691,1237662534361022918
1237665567691374897,1237665567691374971
1237665567691309503,1237665567691374971
1237665567691374851,1237665567691374971
1237665567691374612,1237665567691374971
1237665567691309503,1237665567691374971
1237665567691374851,1237665567691374971
1237665567691374763,1237665567691374971
1237649962993975514,1237649962994040905
1237667211039801937,1237667211039932521
1237651189747286068,1237653589024243722
1237667733958099030,1237667733958099031
1237665328771170389,1237665367432232970
1237667911676002435,1237667911676002497
1237662306188001361,1237662306188001362
1237662236942270559,1237662236942336318
1237662236942270559,1237662236942270792
1237662236942270559,1237662236942270805
1237662236942270559,1237662236942270805
1237661958300238042,1237661958300238043
1237661958300238036,1237661958300238043
1237661387608424652,1237661387608424657
1237655499211145350,1237655692478972232
1237662267539456304,1237662267539521877
